id,name,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,current_seller,number_of_images,category,quantity_sold,discount
207521436,"Đai Chống Gù Nam Nữ DCG01 Đai Định Hình Cột Sống, Chỉnh Tư Thế Lưng Cao Cấp",85000,45000,dropship,OEM,1,5.0,0,HTC SHOP,9,Thắt lưng nữ bản nhỏ,2,47.06
128524811,Dây nịt thắt lưng nữ thời trang Hàn Quốc dona21090701,49000,49000,dropship,OEM,2,1.0,0,DONA Thời Trang,18,Thắt lưng nữ bản nhỏ,5,0.0
20107436,Đai lưng hỗ trợ dành cho dân Văn Phòng đai lưng chống gù DDA21,44000,44000,dropship,OEM,0,0.0,0,Hương Tiện Ích,7,Thời Trang,0,0.0
19929043,Đai lưng nữ đính hạt ngọc sang trọng - Thắt lưng váy đẹp W102,56000,56000,dropship,OEM,0,0.0,0,gia dụng bori 24,5,Thời Trang,0,0.0
128544800,Dây nịt thắt lưng nữ đẹp dona2110801,49000,49000,dropship,OEM,4,4.5,0,DONA Thời Trang,12,Thắt lưng nữ bản nhỏ,6,0.0
130770945,Thắt lưng dây nịt nữ bản mảnh kiểu dáng cổ điển dona21101602,39000,38220,dropship,OEM,1,5.0,0,DONA Thời Trang,5,Thắt lưng nữ bản nhỏ,5,2.0
201127300,"Thắt Lưng Mặt Chữ Nhật Bản 2.3cm - Dây Nịt Nam Nữ Da Đẹp, Dây Thắt Lưng Chữ Nhật Không Đục Lỗ Eo Nhỏ Vừa - Maxshopdoc",39000,39000,dropship,OEM,0,0.0,0,Maxshop Độc,8,Root,0,0.0
71196698,Thắt lưng dây binh kiểu dây thừng. Dài 180cm,49000,49000,dropship,OEM,1,5.0,0,Forget me not,4,Phụ kiện thời trang nữ,4,0.0
208269804,Thắt Lưng Chun Thun Co Giãn Nam Nữ Cúc Bấm 2 Bên Vải Thun Phối Da Camcam Dây Nịt Chun Thun 2 Bên Cài Tiện Lợi Eo Nhỏ,45000,45000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
106056533,Bộ sưu tập thắt lưng đính hạt sang trọng TTL139và các mẫu khác,39000,39000,dropship,Song An Eco,0,0.0,0,Thuần Việt,1,Thắt lưng nữ bản nhỏ,0,0.0
207358918,Đai Chống Gù Nam Nữ DCG04 Cải Thiện Vóc Dáng Chống Gù Lưng Đau Cột Sống Cho Cả Nam Và Nữ,90000,45000,dropship,OEM,1,5.0,0,one storehn,11,Thắt lưng nữ bản nhỏ,2,50.0
207208806,"Chain thắt eo phụ kiện trang trí nổi bật vòng eo được sử dụng khi mặc áo croptop, bikini,..",75000,45000,dropship,OEM,0,0.0,0,Yams Closet,9,Root,0,40.0
207208946,Belt váy KHÓA XOẮN Đai quần bản nhỏ đục sẵn lỗ,84000,50000,dropship,OEM,0,0.0,0,Yams Closet,10,Root,0,40.48
161894615,"Mặt thắt lưng nam, đầu khóa thắt lưng nhiều mẫu bền đẹp giá rẻ 203867",31000,29000,dropship,OEM,0,0.0,0,TLG GOLD,9,Root,0,6.45
128680878,Bộ sưu tập thắt lưng nữ đính ngọc thời trang Hàn Quốc,37000,37000,dropship,Song An Eco,0,0.0,0,Thuần Việt,1,Thắt lưng nữ bản nhỏ,4,0.0
176819877,"Dán ngải cứu thần thánh vai cổ gáy,thắt lưng",38000,38000,dropship,OEM,0,0.0,0,Hamian Store,4,Root,0,0.0
36030393,Thắt Lưng Da Nữ Khuy Inox Phong Cách Hàn Quốc Cá Tính TL1,50000,50000,dropship,OEM,0,0.0,0,Giadinhshop2020,20,Thời Trang,0,0.0
54770058,"Thắt Lưng Nữ Khóa Kim Loại Hình Tròn Dây Nhựa Dẻo Trong Suốt TL003 MayHomes Dây Lưng Nữ, Dây Nịt Nữ Thời Trang",49000,45454,dropship,MAYHOMES,25,5.0,0,MAYHOMES Official Store,5,Phụ kiện thời trang nữ,90,7.24
173253619,"Mặt thắt lưng nam, đầu khóa thắt lưng nhiều mẫu bền đẹp giá rẻ 203867",46600,37500,dropship,OEM,0,0.0,0,ĐỒ DA THÀNH LONG TLG,9,Root,0,19.53
225952885,Thắt lưng vải dù kẻ phối mầu trẻ trung TTL79,39000,39000,dropship,Song An Eco,0,0.0,0,Thuần Việt,8,Root,0,0.0
208269703,Dây Nịt Thắt Lưng Unisex Cao Cấp Bản Nhỏ BBelt Da PU Mặt Kim Loại Màu Đen Đẹp Camcamvintage Dây Lưng Mặt Chữ B Hàn Quốc,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
201127323,Thắt lưng nam nữ Hàn Quốc đơn giản mặt vuông BUCKLE Unisex da đẹp Max Dây nịt lưng thời trang Hàn Quốc bản 2.8cm Da Sần,35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
208269589,Thắt Lưng Nam Nữ DG Mặt Vuông  Màu Đen Đẹp Cao Cấp - Dây Lưng Nam Nữ Unisex Mặt Kim Loại  Da PU Hàn Quốc - DG,69000,69000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
208269651,Thắt lưng nam nữ Hàn Quốc đơn giản mặt vuông BUCKLE Unisex da đẹp Dây nịt lưng thời trang Hàn Quốc bản 2.8cm Da Sần,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,8,Root,0,0.0
208269727,Thắt Lưng Nam Nữ Bản Nhỏ BBelt Mặt Chữ B Cao Cấp Màu Đen Đẹp Camcamvintage - Dây Lưng Da PU Mặt Kim Loại Hàn Quốc,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
208269746,Dây thắt lưng bản nhỏ Sơn tùng 2.3cm đục lỗ may viền - Chữ nhật lỗ Sơn Tùng dây nịt lưng Nam Nữ kiểu hàn quốc 2.3cm,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
225952904,Thắt lưng bản nhỏ Vintage dễ thương TTL102,49000,49000,dropship,Song An Eco,0,0.0,0,Thuần Việt,7,Root,0,0.0
225953206,Thắt lưng đai váy chun hoa bản nhỏ dễ thương,45000,45000,dropship,Song An Eco,0,0.0,0,Thuần Việt,7,Root,0,0.0
225953464,Bộ sưu tập thắt lưng đai váy bản nhỏ siêu dễ thương,42000,42000,dropship,Song An Eco,0,0.0,0,Thuần Việt,7,Root,0,0.0
207208760,Thắt lưng dây xích da đính hạt đen 2 màu thời trang,92000,50000,dropship,OEM,0,0.0,0,Yams Closet,7,Root,0,45.65
201176113,Thắt Lưng Vuông Chữ Nhật Bản 2.3cm - Dây Nịt Nam Nữ Da Đẹp Chữ Nhật Không Đục Lỗ Eo Nhỏ Vừa - Camcamvintage,37500,37500,dropship,OEM,0,0.0,0,Cam Cam Vintage,7,Root,0,0.0
201127324,Thắt Lưng Unisex Dây Nịt Lưng Da Bò ForD Màu Đen Đẹp Bản Nhỏ Nam Nữ Phong Cách Hàn Quốc Cao Cấp Maxshopdoc,32000,32000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
208270087,Dây Nịt Thắt Lưng Unisex Cao Cấp Bản Nhỏ BBelt Mặt Chữ B Màu Đen Đẹp Max Dây Lưng Da PU Mặt Kim Loại Hàn Quốc - BBelt,49000,49000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
208269600,Thắt Lưng Dây Nịt Nam Nữ DG Mặt Vuông Cam Màu Đen Đẹp Cao Cấp - Dây Lưng Nam Nữ Unisex Mặt Kim Loại  Da PU Hàn Quốc - DG,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
199670167,Thắt lưng thời trang nữ sang trọng TLS111,45000,45000,dropship,OEM,0,0.0,0,Thiên Hoàng Store,8,Root,0,0.0
208270110,Thắt Lưng Dây Nịt Unisex Cao Cấp Bản Nhỏ BBelt Mặt Chữ B Màu Đen Đẹp Dây Lưng Da PU Mặt Kim Loại Hàn Quốc - BBelt,49000,49000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
197499846,Đai váy Belt nữ Xích CChat size vừa,49000,49000,dropship,OEM,0,0.0,0,Đai váy Thắt lưng HT,4,Thắt lưng nữ bản nhỏ,0,0.0
208113515,Thắt Lưng Dây Nịt Bản Nhỏ Sơn Tùng 2.3cm Dây Nịt Lưng Nam Nữ Kiểu Hàn Quốc 2.3cm Chữ Nhật Đục Lỗ May Viền Maxshopdoc,35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
201176402,Thắt lưng nam nữ Hàn Quốc đơn giản mặt vuông BUCKLE Unisex da đẹp Dây nịt lưng thời trang Hàn Quốc bản 2.8cm Da Sần Cam,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
207208830,Chain chuỗi khoe bụng cá tính Chain thắt eo mặc bikini dành cho bạn nữ,84000,50000,dropship,OEM,0,0.0,0,Yams Closet,7,Root,0,40.48
207209153,Đai thắt váy áo khoác Hàn Quốc nữ đơn giản sang chảnh,99000,50000,dropship,OEM,0,0.0,0,Yams Closet,9,Root,0,49.49
207209113,Thắt lưng khóa gài công sở 2 màu  vintage Thắt eo bản nhỏ 1.3cm,75000,45000,dropship,OEM,0,0.0,0,Yams Closet,6,Root,0,40.0
207209770,Dây thắt lưng nam nữ UNISEX mặt CHỮ NHẬT Dây nịt chiều rộng 2.3cm viền basic da PU,50000,50000,dropship,OEM,0,0.0,0,Yams Closet,8,Root,0,0.0
244316503,"Mặt thắt lưng nam, đầu khóa thắt lưng nhiều mẫu bền đẹp giá rẻ 203867",37700,34700,dropship,OEM,0,0.0,0,TLG GOLD,9,Root,0,7.96
144518922,Đai váy đầm nữ cá tính thời trang cao cấp hàng hiệu đẹp bản to 6cm phù hơp với các loại váy 203814,48000,45000,dropship,OEM,0,0.0,0,TLG GOLD,7,Root,0,6.25
201125676,Thắt Lưng Unisex Cao Cấp Bản Nhỏ BBelt Mặt Chữ B  Màu Đen Đẹp - Dây Lưng Da PU Mặt Kim Loại Hàn Quốc - BBelt,35000,35000,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,10,Root,0,0.0
208269648,Thắt Lưng Nam Nữ Thắt Lưng Đai Váy Da Đẹp Cao Cấp Mặt Bạc Hình Thoi Không Cần Đục Lỗ - Dây Nịt Hình Thoi Bản Nhỏ Camcam,38000,38000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
208269690,Thắt Lưng Nam Nữ Camcam Thắt Lưng Đai Váy Mặt Bạc Hình Thoi Da Đẹp Cao Cấp Không Cần Đục Lỗ - Dây Nịt Hình Thoi Bản Nhỏ,38000,38000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
225953345,Thắt lưng đai váy da pu bản nhỏ mặt hoa ngọc dễ thương,39000,39000,dropship,Song An Eco,0,0.0,0,Thuần Việt,7,Root,2,0.0
208269613,Dây Nịt Thắt Lưng Nam Nữ DG Camcam Mặt Vuông Màu Đen Đẹp Cao Cấp Dây Lưng Nam Nữ Unisex Mặt Kim Loại  Da PU Hàn Quốc,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
201176117,Thắt lưng nam da Hàn Quốc chữ nhật bo viền Unisex da đẹp Dây nịt lưng nam Ulzzang phong cách Hàn Quốc bản to 3.8cm Cam,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
201165135,Thắt Lưng Nam Nữ Sơn Tùng bản khắc hoa văn Vintage Màu Đen Bạc Đẹp - Dây Nịt Lưng Nam Nữ Unisex Mặt Kim Loại Vintage Max,35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
225953692,Thắt lưng mặt trái tim dễ thương,38000,38000,dropship,Song An Eco,0,0.0,0,Thuần Việt,5,Root,0,0.0
245033291,Đai định hình vai cổ gáy chống gù lưng hình chữ nhật,69000,69000,dropship,OEM,0,0.0,0,My Homie Shop,3,Root,0,0.0
204957131,"Mặt thắt lưng nam, đầu khóa thắt lưng nhiều mẫu bền đẹp giá rẻ 203867",37700,34700,dropship,OEM,0,0.0,0,TLG GOLD,9,Root,0,7.96
207208901,Đai thắt váy da nữ bản nhỏ/ Belt da bản nhỏ hình giọt nước,59000,35000,dropship,OEM,0,0.0,0,Yams Closet,9,Root,0,40.68
207209171,Thắt lưng nam nữ UNISEX viền chỉ nổi 2 màu vintage Thắt lưng thời trang nam nữ,70000,42000,dropship,OEM,0,0.0,0,Yams Closet,7,Root,0,40.0
201176296,Thắt Lưng Nam Nữ DG Mặt Vuông Màu Đen Đẹp - Dây Lưng Nam Nữ Unisex Mặt Kim Loại Da PU Hàn Quốc - DG - Camcam vintage,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,8,Root,0,0.0
201125670,Thắt Lưng Nam Nữ DG Mặt Vuông Cam Accessories Màu Đen Xám Đẹp - Dây Lưng Nam Nữ Unisex Mặt Kim Loại Da PU Hàn Quốc - DG,35000,35000,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,8,Root,0,0.0
164947265,phụ kiện thắt lưng váy chiếc lá tết siêu xinh,50000,50000,dropship,OEM,0,0.0,0,phukienthienthanh,6,Root,0,0.0
225953052,Thắt lưng chun co giãn bản nhỏ phối dây xích đẹp,50000,50000,dropship,Song An Eco,0,0.0,0,Thuần Việt,5,Root,0,0.0
199728884,Thắt lưng thời trang nữ TLA 222,44000,44000,dropship,OEM,0,0.0,0,Back Shop,5,Root,0,0.0
201127366,"Thắt Lưng Nam Sơn Tùng 2.8cm, Dây Nịt Nam Nữ Mặt Chữ Nhật, Maxshopdoc Dây Thắt Lưng Nữ Nam Bản Nhỏ Kiểu Hàn Quốc",35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
208269742,Thắt Lưng Dây Nịt Nam Nữ Cao Cấp Bản Nhỏ BBelt Mặt Chữ B Màu Đen Đẹp Dây Lưng Da PU Mặt Kim Loại Hàn Quốc - BBelt Camcam,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
201167381,"Dây Thắt Lưng Nữ Nam Bản Nhỏ Kiểu Hàn Quốc, Thắt Lưng Nam Sơn Tùng 2.3cm, Dây Nịt Nam Nữ Mặt Chữ Nhật, Maxshopdoc",35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,9,Root,0,0.0
199148100,Thắt Lưng Thun Co Giãn Cúc Bấm 2 Bên Vải Thun Phối Da - Dây Nịt Chun Thun 2 Bên Cài Tiện Lợi Eo Nhỏ - Camcamvintage,45000,45000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
201176524,Thắt Lưng Nam Nữ Sơn Tùng bản khắc hoa văn Vintage Màu Đen Bạc Đẹp - Dây Nịt Lưng Nam Nữ Unisex Mặt Kim Loại Vintage,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,8,Root,0,0.0
225953043,Thắt lưng bản nhỏ dây da đai váy dễ thương,47000,47000,dropship,Song An Eco,0,0.0,0,Thuần Việt,7,Root,0,0.0
201176847,Thắt Lưng Unisex Dây Nịt Lưng Da Bò ForD Camcamvintage Màu Đen Đẹp Bản Nhỏ Nam Nữ Phong Cách Hàn Quốc Cao Cấp,34000,34000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
248075963,thắt lưng thông minh giúp eo thon gọn,44000,44000,dropship,OEM,0,0.0,0,Gia Dụng Homeindex,3,Thắt lưng nữ bản nhỏ,0,0.0
199728889,Thắt lưng thời trang nữ sang trọng TLS 222,47000,47000,dropship,OEM,0,0.0,0,Back Shop,8,Root,0,0.0
208269588,Thắt Lưng Bản Nhỏ Sơn Tùng 2.3cm Đục Lỗ May Viền Camcamvintage - Dây Nịt Lưng Nam Nữ Kiểu Hàn Quốc 2.8cm Chữ Nhật Lỗ,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
252869622,Dây thắt lưng quần jean co giản cho nữ họa tiết hoa cúc xinh xắn,28000,26600,dropship,OEM,0,0.0,0,NABOO,2,Root,0,5.0
174511428,Mặt dây nịt nam thời trang phong cách 203867,89700,89700,dropship,OEM,0,0.0,0,Túi xách tlg,9,Root,0,0.0
201127270,Thắt Lưng Nam Nữ Chữ thập bản nhỏ phong cách Hip hop trẻ trung - Dây Lưng Nam Nữ Unisex Mặt Kim Loại Streetstyle Maxshop,35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,9,Root,0,0.0
208269790,"Thắt lưng nam nữ Sơn Tùng 2.3 cm, Camcamvintage dây nịt nam mặt chữ nhật, dây nịt thắt lưng nữ nam bản nhỏ kiểu Hàn Quốc",35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
199728767,SET dây chuyền + bông tai thời trang nữ hạt cườm DCP 222,31000,31000,dropship,OEM,0,0.0,0,Back Shop,4,Root,0,0.0
207209269,Thắt lưng nam nữ UNISEX MẶT VUÔNG Thắt lưng vintage bản to 3.2cm,75000,45000,dropship,OEM,0,0.0,0,Yams Closet,9,Root,0,40.0
201176630,Thắt Lưng Nam Nữ Chữ thập bản nhỏ phong cách Hip hop trẻ trung - Dây Lưng Nam Nữ Unisex Mặt Kim Loại Streetstyle,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
225953057,Thắt lưng da bản nhỏ khóa chữ U TTL142,47000,47000,dropship,Song An Eco,0,0.0,0,Thuần Việt,4,Root,0,0.0
135288392,"Dây thắt lưng da nam nữ Ulzzang mặt vuông -BELT Dây nịt da mặt vuông bạc, mặt vàng Style HÀN QUỐC",35000,35000,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,9,Root,0,0.0
183511149,Thắt lưng nữ da họa tiết 203921 2(vàng),33000,33000,dropship,OEM,0,0.0,0,TLG GOLD,1,Root,0,0.0
225952970,Thắt lưng chun co giãn bản nhỏ Vintage dễ thương,50000,50000,dropship,Song An Eco,0,0.0,0,Thuần Việt,3,Root,0,0.0
225941598,Thắt lưng da PU nam nữ unisex Free style,45000,45000,dropship,Song An Eco,0,0.0,0,Thuần Việt,5,Thắt lưng nữ bản nhỏ,0,0.0
208269675,Dây thắt lưng bản nhỏ Sơn tùng 2.3cm đục lỗ may viền - dây nịt lưng Nam Nữ kiểu hàn quốc 2.3cm Chữ nhật lỗ Cam,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
201125693,Thắt lưng chun thun co giãn nam nữ cúc bấm 2 bên vải thun phối da - Dây nịt chun thun 2 bên cài tiện lợi eo nhỏ,45000,45000,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,9,Root,0,0.0
225952944,Bộ sưu tập thắt lưng nữ bản nhỏ thời trang Âu Mỹ khóa hợp kim (Link 1),39000,39000,dropship,Song An Eco,0,0.0,0,Thuần Việt,4,Root,0,0.0
225953261,Thắt lưng chun - đai áo co giãn bản nhỏ Vintage dễ thương TTL233 nơ xinh,50000,50000,dropship,Song An Eco,1,5.0,0,Thuần Việt,8,Root,1,0.0
161565165,Mặt Thắt Lưng Nam Da Cao Cấp 203876,48500,44600,dropship,OEM,0,0.0,0,TLG GOLD,5,Root,0,8.04
144700312,Mặt Thắt Lưng Nam Da Cao Cấp 203876,48500,44600,dropship,OEM,0,0.0,0,TLG GOLD,5,Root,0,8.04
208269604,Thắt Lưng Nam Nữ Sơn Tùng bản khắc hoa văn Vintage - Dây Nịt Lưng Nam Nữ Unisex Mặt Kim Loại Vintage Màu Đen Bạc Đẹp,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
208270140,Thắt Lưng Dây Nịt Lưng Nam Nữ Kiểu Hàn Quốc Bản 2.3cm CN Lỗ Thắt Lưng Bản Nhỏ Sơn Tùng 2.3cm Đục Lỗ May Viền Maxshopdoc,49000,49000,dropship,OEM,0,0.0,0,Maxshop Độc,10,Root,0,0.0
208269609,Thắt Lưng Dây Nịt Nam Nữ Unisex Cao Cấp Bản Nhỏ BBelt Mặt Chữ B Màu Đen Đẹp Camcam Dây Lưng Da PU Mặt Kim Loại Hàn Quốc,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,2,0.0
207209802,Dây xích thắt eo hình ổ khóa hot girl 2 màu cá tính Chuỗi thắt lưng trang trí váy,59000,35000,dropship,OEM,0,0.0,0,Yams Closet,10,Root,0,40.68
207209551,Thắt lưng khóa TAM GIÁC vintage thời trang dành cho nữ,65000,35000,dropship,OEM,0,0.0,0,Yams Closet,10,Root,0,46.15
207209504,Thắt lưng lười dây chun có nút Thắt lưng khuy cài bấm màu trơn điều chỉnh lưng quần Jean,65000,39000,dropship,OEM,0,0.0,0,Yams Closet,9,Root,0,40.0
207209394,Dây xích treo quần/chân váy - Chain thắt lưng hình trái tim đơn giản,92000,50000,dropship,OEM,0,0.0,0,Yams Closet,10,Root,0,45.65
135289134,Thắt lưng Dây nịt CHUN bằng vải thun co giãn bấm cúc tiện lợi - Thắt lưng nữ chun kẹp 2 bên không mặt Basic Ulzzang,45000,45000,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,10,Root,0,0.0
155137117,Hoa Giả- Dây leo rong biển,49500,49500,dropship,OEM,0,0.0,0,cayhoagiashop,10,Root,0,0.0
201176089,Thắt Lưng Nam Nữ Sơn Tùng bản khắc hoa văn Vintage Màu Đen Bạc Đẹp - Dây Nịt Lưng Nam Nữ Unisex Mặt Kim Loại Vintage cam,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,9,Root,0,0.0
201176121,Thắt Lưng Vuông Chữ Nhật Bản 2.3cm - Dây Nịt Nam Nữ Da Đẹp Chữ Nhật Không Đục Lỗ Eo Nhỏ Vừa - Camcamvintage,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,7,Root,0,0.0
197212763,Thắt lưng thời trang nữ đính cườm phong cách hàn CUG111,37000,37000,dropship,OEM,0,0.0,0,Thiên Hoàng Store,8,Root,0,0.0
208269816,Thắt Lưng Nam Nữ Sơn Tùng bản khắc hoa văn Vintage Màu Đen Bạc Đẹp Cam - Dây Nịt Lưng Nam Nữ Unisex Mặt Kim Loại Vintage,35000,35000,dropship,OEM,0,0.0,0,Cam Cam Vintage,10,Root,0,0.0
145101243,Đai váy đầm nữ cá tính thời trang cao cấp hàng hiệu đẹp bản to 6cm phù hơp với các loại váy 203814,48000,45000,dropship,OEM,0,0.0,0,TLG GOLD,7,Root,0,6.25
208269806,"Dây Nịt Thắt Lưng nam Nữ Dây Đai Giữ Áo Sơ Mi Thẳng, Dây Đai Sơ Vin Cho Nam Nữ Camcamvintage",62000,62000,dropship,OEM,2,4.5,0,Cam Cam Vintage,9,Root,6,0.0
70790233,"Thắt Lưng Nữ Tiện Dụng TL006 MayHomes, Dây Lưng Nữ, Dây Nịt Nữ Chất Liệu Da PU Khóa Kim Loại Dễ Thương, Dùng Cho Đầm, Jeans, Quần Âu Và Short",59000,57820,dropship,MAYHOMES,61,5.0,0,MAYHOMES Official Store,8,Thời Trang,211,2.0
25149647,THẮT LƯNG NỮ DÂY NỊT NỮ  MANG ĐẦM VÁY ROSE DN19TL09,66000,66000,tiki_delivery,OEM,4,5.0,0,Luckky Shop,1,Thời Trang,15,0.0
167391438,"Thắt Lưng Nữ Bản Nhỏ Kiểu Hàn Quốc Mặt Khóa Kim Loại Hình Chữ Nhật Chất Liệu Da PU TL015 MayHomes Dây Lưng Nữ, Dây Nịt Nữ Đa Năng Bền Chắc Dùng Cho Đầm, Jeans, Quần Âu Và Shorts",54000,52920,tiki_delivery,MAYHOMES,12,5.0,0,MAYHOMES Official Store,7,Thắt lưng nữ bản nhỏ,104,2.0
75523746,"Thắt Lưng Nữ Thời Trang Mặt Khóa Kim Loại Hình Oval Chất Liệu Da PU TL010 MayHomes Dây Lưng Nữ, Dây Nịt Nữ Đa Năng Bền Chắc Dùng Cho Đầm, Jeans, Quần Âu Và Shorts",78000,74100,dropship,MAYHOMES,40,5.0,0,MAYHOMES Official Store,7,Thắt lưng nữ bản nhỏ,190,5.0
74387387,Thắt lưng dạng buộc cá tính TL60,70000,70000,dropship,Song An Eco,1,5.0,0,Thuần Việt,5,Thắt lưng nữ bản nhỏ,4,0.0
52578305,THẮT LƯNG NỮ DÂY NỊT NỮ MANG ĐẦM VÁY SQUARE DN20TL0402,88000,88000,dropship,OEM,26,4.5,0,DONA Thời Trang,2,Thời Trang,88,0.0
196558332,"Đai váy , thắt lưng nữ, dây nịt nữ bản nhỏ da PU 100x1cm , mặt hình giọt nước",59000,55000,tiki_delivery,OEM,2,4.5,0,An An Store,5,Thắt lưng nữ bản nhỏ,33,6.78
45870273,THẮT LƯNG NỮ DÂY NỊT NỮ MANG ĐẦM VÁY DN19122526,99000,99000,dropship,OEM,4,5.0,0,DONA Thời Trang,1,Thời Trang,19,0.0
75530137,"Thắt Lưng Nữ Thời Trang Kiểu Classic Mặt Khóa Kim Loại Hình Tròn Chất Liệu Da PU TL013 MayHomes Dây Lưng Nữ, Dây Nịt Nữ Đa Năng Bền Chắc Dùng Cho Đầm, Jeans, Quần Âu Và Shorts",55000,53900,dropship,MAYHOMES,71,4.8,0,MAYHOMES Official Store,6,Thắt lưng nữ bản nhỏ,271,2.0
130424758,Dây xích đeo quần dành cho nam nữ phong cách đường phố sành điệu cá tính,69000,69000,dropship,OEM,1,4.0,0,FASHIONSTORE,5,Root,0,0.0
93236433, Dây đai nịt váy Belt nữ lá vàng 3 màu L01,69000,69000,dropship,OEM,10,5.0,0,Đai váy Thắt lưng HT,4,Thắt lưng nữ bản nhỏ,39,0.0
43822862,"THẮT LƯNG NỮ ROUND, DÂY NỊT NỮ  DN1912236",77000,77000,dropship,OEM,43,4.5,0,DONA Thời Trang,1,Thời Trang,250,0.0
167395588,"Thắt Lưng Nữ Bản Nhỏ Thời Trang Hàn Quốc Mặt Khóa Kim Loại Hình Tam Giác Trẻ Trung Chất Liệu Da PU TL017 MayHomes Dây Lưng Nữ, Dây Nịt Nữ Đa Năng Bền Chắc Dùng Cho Đầm, Jeans, Quần Âu Và Shorts",59000,57820,dropship,MAYHOMES,15,5.0,0,MAYHOMES Official Store,6,Thắt lưng nữ bản nhỏ,79,2.0
2343091,Đai kẹp giữ áo sơ mi (1 cặp),75000,75000,dropship,Legaxi,10,4.5,0,Legaxi Official,3,Thời Trang,103,0.0
198650158,Thắt lưng chuỗi ngọc trai nhí sang trọng nữ tính TL11,63700,63700,dropship,OEM,2,5.0,0,8hours,5,Root,8,0.0
